id,Job Satisfaction,Salary,Salary Unit,Location,Job Title,Firm Type,Firm Size,Health Insurance,Overtime,Vacation Days,Annual Bonus,Work Status,Years of Experience,Age,Gender,Licensed,Undergraduate School,Graduate School,Post-Graduate School,Date,Year,Latitude,Longitude,CPIAUCSL,Inflation Adjusted Salary
10711,9,43000,year,"Atlanta, GA",Project Manager,Corporate,16-30,Yes,Unpaid Overtime,20.0,5000.0,Full-time,11-15,46-50,Female,No,Savannah College of Art and Design,Savannah College of Art and Design,,2017-03-01,2017,33.7489924,-84.3902644,243.892,55600.0
10710,7,130000,year,"Santa Ana, CA",Principal,Corporate,101-200,Yes,,15.0,10000.0,Full-time,11-15,36-40,Male,Yes,University of Southern California (USC),,,2017-03-01,2017,33.7494951,-117.873221,243.892,168100.0
10702,4,86000,year,"Providence, RI",Project Manager,Boutique,2-5,Yes,Unpaid Overtime,15.0,,Full-time,21-25,46-50,Male,No,,,,2017-03-01,2017,41.8239891,-71.4128343,243.892,111200.0
10701,8,90000,year,"Miami, FL",Project Manager,Starchitect,201-500,Yes,Unpaid Overtime,21.0,2000.0,Full-time,16-20,41-45,Male,Yes,Universidad de Belgrano,Universidad de Belgrano,,2017-03-01,2017,25.7741728,-80.19362,243.892,116400.0
10699,8,90000,year,"Irvine, CA",Project Manager,Boutique,16-30,Yes,Unpaid Overtime,15.0,8000.0,Full-time,11-15,36-40,Male,Yes,Woodbury University,,,2017-03-01,2017,33.6856969,-117.825981,243.892,116400.0
10697,6,63500,year,"Chicago, IL",BIM Specialist,Boutique,51-100,Yes,Unpaid Overtime,30.0,,Full-time,6-7,26-30,Male,No,University of Illinois at Chicago,,,2017-03-01,2017,41.8755616,-87.6244212,243.892,82100.0
10696,8,65000,year,"Spokane, WA",Project Manager,,11-15,,,,,,11-15,31-35,Male,No,,,,2017-03-01,2017,47.6571934,-117.42351,243.892,84100.0
10695,2,62400,year,"Stamford, CT",Intermediate Designer,Boutique,2-5,,No Overtime,10.0,,Full-time,11-15,31-35,Female,No,University of Hartford,University at Buffalo,,2017-03-01,2017,41.0534302,-73.5387341,243.892,80700.0
10693,3,50000,year,"Denver, CO",Associate,Individual,11-15,Yes,Unpaid Overtime,10.0,10000.0,Full-time,3-5,36-40,Female,No,Iowa State University,,,2017-03-01,2017,39.7392364,-104.984862,243.892,64700.0
10692,9,112000,year,"Johnstown, PA",Associate,Corporate,2-5,Yes,Unpaid Overtime,20.0,4000.0,Full-time,31-40,66-70,Male,Yes,The Pennsylvania State University (Penn State),,,2017-03-01,2017,40.3267407,-78.9219698,243.892,144900.0
10686,8,85000,year,"Seattle, WA",Project Architect,Boutique,2-5,Yes,Unpaid Overtime,10.0,3000.0,Full-time,6-7,31-35,Male,Yes,University of Wisconsin-Milwaukee,,,2017-03-01,2017,47.6038321,-122.330062,243.892,109900.0
10685,10,87000,year,"Seattle, WA",BIM Specialist,Other,501+,Yes,No Overtime,14.0,7250.0,Full-time,11-15,36-40,Male,Yes,"California State Polytechnic University, Pomona",,,2017-03-01,2017,47.6038321,-122.330062,243.892,112500.0
10684,7,52500,year,"Jacksonville, FL",Project Manager,Individual,6-10,Yes,Unpaid Overtime,15.0,3000.0,Full-time,6-7,31-35,Female,No,University of Florida,University of Florida,,2017-03-01,2017,30.3321838,-81.655651,243.892,67900.0
10683,6,85000,year,"Boston, MA",Project Manager,Corporate,31-50,Yes,No Overtime,10.0,5000.0,Full-time,16-20,36-40,Male,Yes,,,,2017-03-01,2017,42.3554334,-71.060511,243.892,109900.0
10682,2,80000,year,"Chattanooga, TN",Senior Architect,Starchitect,31-50,Yes,Unpaid Overtime,10.0,,Full-time,16-20,41-45,Male,Yes,,,,2017-03-01,2017,35.0457219,-85.3094883,243.892,103500.0
10681,7,44000,year,"Pittsburgh, PA",Intern,Individual,16-30,Yes,Unpaid Overtime,10.0,,Full-time,3-5,26-30,Female,No,The Pennsylvania State University (Penn State),,,2017-03-01,2017,40.4416941,-79.9900861,243.892,56900.0
10679,6,42000,year,"Philadelphia, PA",Intermediate Designer,Boutique,6-10,Yes,Unpaid Overtime,10.0,1000.0,Full-time,3-5,21-25,Male,No,Drexel University,,,2017-03-01,2017,39.9527237,-75.1635262,243.892,54300.0
10677,7,49000,year,"New York, NY",Junior Architect,Starchitect,31-50,Yes,Unpaid Overtime,,,Full-time,3-5,26-30,Female,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,63400.0
10676,8,53000,year,"Philadelphia, PA",Junior Architect,Corporate,101-200,Yes,Paid Overtime,18.0,5000.0,Full-time,1,21-25,Female,No,,University of Pennsylvania,,2017-03-01,2017,39.9527237,-75.1635262,243.892,68600.0
10675,7,69000,year,"Los Angeles, CA",Intermediate Architect,Boutique,16-30,Yes,Unpaid Overtime,,2500.0,Full-time,8-10,31-35,Male,Yes,University of Southern California (USC),,,2017-03-01,2017,34.0536909,-118.242766,243.892,89200.0
10674,4,73000,year,"Chicago, IL",Project Manager,Boutique,11-15,Yes,Unpaid Overtime,15.0,2000.0,,8-10,36-40,Male,Yes,Florida A&M University,University of Illinois at Urbana-Champaign,,2017-03-01,2017,41.8755616,-87.6244212,243.892,94400.0
10673,10,89000,year,"Fayetteville, AR",Project Architect,Other,2-5,Yes,No Overtime,,,Full-time,6-7,31-35,Male,Yes,University of Arkansas,,,2017-03-01,2017,36.0625843,-94.1574328,243.892,115100.0
10672,8,48000,year,"Philadelphia, PA",Designer,Other,16-30,Yes,Unpaid Overtime,,7000.0,Full-time,3-5,26-30,Male,No,The Pennsylvania State University (Penn State),,,2017-03-01,2017,39.9527237,-75.1635262,243.892,62100.0
10671,8,74000,year,"Seattle, WA",Project Architect,Corporate,51-100,Yes,Unpaid Overtime,15.0,,Full-time,11-15,36-40,Female,Yes,,,,2017-03-01,2017,47.6038321,-122.330062,243.892,95700.0
10669,3,42000,year,"Wood-Ridge, NJ",Designer,Individual,6-10,,No Overtime,,500.0,Full-time,3,21-25,Female,No,,,,2017-03-01,2017,40.8456555,-74.0879195,243.892,54300.0
10667,10,53000,year,"Atlanta, GA",Designer,Corporate,501+,Yes,Paid Overtime,,,Full-time,3-5,26-30,Male,No,East Carolina University,Clemson University,,2017-03-01,2017,33.7489924,-84.3902644,243.892,68600.0
10661,7,88000,year,"San Francisco, CA",Project Manager,Corporate,51-100,Yes,Unpaid Overtime,15.0,,Full-time,8-10,31-35,Male,Yes,UC Berkeley CED,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,113800.0
10659,5,50000,year,"Boston, MA",Designer,Boutique,6-10,Yes,Unpaid Overtime,10.0,1300.0,Full-time,3-5,26-30,Female,No,University of Nebraska-Lincoln,Rhode Island School of Design (RISD),,2017-03-01,2017,42.3554334,-71.060511,243.892,64700.0
10650,10,60000,year,"Washington, DC",Intermediate Designer,Corporate,51-100,Yes,Unpaid Overtime,15.0,2500.0,Full-time,2,21-25,Male,No,,Harvard University,,2017-03-01,2017,38.8950368,-77.0365427,243.892,77600.0
10649,7,59000,year,"San Francisco, CA",Designer,Corporate,101-200,Yes,Paid Overtime,14.0,4000.0,Full-time,3-5,31-35,Male,No,Oklahoma State University,,Southern California Institute of Architecture (SCI-Arc),2017-03-01,2017,37.7792588,-122.4193286,243.892,76300.0
10647,9,82000,year,"New York, NY",Project Manager,,51-100,Yes,,,2000.0,,3-5,36-40,Male,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,106100.0
10644,8,80000,year,"Los Angeles, CA",Project Architect,Other,31-50,Yes,Unpaid Overtime,15.0,,Full-time,8-10,36-40,Male,Yes,,Southern California Institute of Architecture (SCI-Arc),,2017-03-01,2017,34.0536909,-118.242766,243.892,103500.0
10643,6,57000,year,"San Francisco, CA",Associate,,31-50,Yes,Paid Overtime,14.0,,Full-time,2,21-25,Female,No,University of Southern California (USC),,,2017-03-01,2017,37.7792588,-122.4193286,243.892,73700.0
10641,8,80000,year,"Cambridge, MA",Project Architect,Other,31-50,Yes,Unpaid Overtime,15.0,25000.0,Full-time,16-20,36-40,Female,Yes,Ball State University,,,2017-03-01,2017,42.3656347,-71.1040018,243.892,103500.0
10640,8,78000,year,"Trenton, NJ",Senior Architect,Corporate,51-100,Yes,Unpaid Overtime,20.0,14000.0,Full-time,21-25,46-50,Male,Yes,New Jersey Institute of Technology (NJIT),,,2017-03-01,2017,40.2203074,-74.7659,243.892,100900.0
10639,8,80000,year,"New York, NY",Project Architect,Boutique,2-5,,No Overtime,25.0,3000.0,Full-time,6-7,26-30,Male,No,,Parsons The New School for Design,,2017-03-01,2017,40.7127281,-74.0060152,243.892,103500.0
10638,9,80000,year,"San Francisco, CA",Senior Designer,Boutique,16-30,Yes,No Overtime,15.0,1500.0,Full-time,6-7,26-30,Male,No,Southern California Institute of Architecture (SCI-Arc),,,2017-03-01,2017,37.7792588,-122.4193286,243.892,103500.0
10637,9,54000,year,"New York, NY",Designer,Corporate,16-30,Yes,No Overtime,10.0,5000.0,Full-time,1,21-25,Male,No,University of Florida,University of Pennsylvania,,2017-03-01,2017,40.7127281,-74.0060152,243.892,69800.0
10636,3,77000,year,"Los Angeles, CA",Project Architect,Boutique,31-50,Yes,Unpaid Overtime,10.0,,Full-time,8-10,36-40,Male,No,Bowling Green State University,University of Cincinnati,,2017-03-01,2017,34.0536909,-118.242766,243.892,99600.0
10635,10,72000,year,"New York, NY",Engineer,Boutique,101-200,Yes,Paid Overtime,10.0,4000.0,Full-time,2,31-35,Male,No,University at Buffalo,Universitat Politècnica de Catalunya (UPC),,2017-03-01,2017,40.7127281,-74.0060152,243.892,93100.0
10634,7,67000,year,"New York, NY",Intermediate Architect,Corporate,501+,Yes,Unpaid Overtime,10.0,,Full-time,3-5,26-30,Female,No,Pratt Institute,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,86700.0
10633,7,61360,year,"Irvine, CA",Junior Designer,Corporate,31-50,Yes,Paid Overtime,10.0,1500.0,Full-time,3-5,26-30,Male,No,"California State Polytechnic University, Pomona",,,2017-03-01,2017,33.6856969,-117.825981,243.892,79400.0
10632,7,90000,year,"Los Angeles, CA",Owner,Individual,2-5,Yes,Paid Overtime,40.0,,Full-time,11-15,31-35,Male,Yes,Georgetown University,Washington University in St. Louis,,2017-03-01,2017,34.0536909,-118.242766,243.892,116400.0
10630,1,83000,year,"New York, NY",Project Architect,Starchitect,51-100,Yes,Unpaid Overtime,8.0,,Full-time,8-10,31-35,Female,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,107400.0
10628,6,63000,year,"New York, NY",Project Manager,,16-30,Yes,Unpaid Overtime,,1000.0,Full-time,3-5,31-35,Female,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,81500.0
10627,4,66000,year,"New York, NY",Project Architect,Individual,2-5,,No Overtime,10.0,,Full-time,6-7,31-35,Female,Yes,,Pratt Institute,,2017-03-01,2017,40.7127281,-74.0060152,243.892,85400.0
10626,10,47500,year,"Kansas City, MO",Designer,Boutique,6-10,Yes,Unpaid Overtime,5.0,2000.0,Full-time,1,21-25,Male,No,The University of Kansas,,,2017-03-01,2017,39.100105,-94.5781416,243.892,61400.0
10625,10,32000,year,"Rochester, NY",Intern,Boutique,6-10,,Unpaid Overtime,,,Full-time,< 1,21-25,Female,No,University at Buffalo,University at Buffalo,,2017-03-01,2017,43.157285,-77.615214,243.892,41400.0
10624,7,85000,year,"Dallas, TX",Project Architect,Boutique,31-50,Yes,Unpaid Overtime,10.0,,Full-time,6-7,31-35,Male,Yes,Texas Tech University,Harvard University,,2017-03-01,2017,32.7762719,-96.7968559,243.892,109900.0
10622,5,33280,year,"Ann Arbor, MI",Intern,Individual,1,,Paid Overtime,14.0,500.0,Full-time,< 1,21-25,Female,No,University of Michigan,,,2017-03-01,2017,42.2813722,-83.7484616,243.892,43000.0
10621,10,192000,year,New York,Project Manager,Other,101-200,Yes,No Overtime,15.0,,Full-time,21-25,41-45,Male,Yes,,Universidad Nacional de Colombia,,2017-03-01,2017,40.7127281,-74.0060152,243.892,248300.0
10620,8,46000,year,"Boston, MA",Designer,,31-50,,Paid Overtime,10.0,4000.0,Full-time,3-5,26-30,Male,No,Boston Architectural College (BAC),,,2017-03-01,2017,42.3554334,-71.060511,243.892,59500.0
10619,8,102000,year,"New York, NY",Visualization Artist,Corporate,501+,Yes,No Overtime,18.0,,Full-time,8-10,36-40,Male,No,New York Institute of Technology (NYIT),,,2017-03-01,2017,40.7127281,-74.0060152,243.892,131900.0
10617,7,78000,year,"Los Angeles, CA",Project Architect,Boutique,101-200,Yes,Unpaid Overtime,10.0,1850.0,Full-time,6-7,26-30,Female,Yes,University of Southern California (USC),,,2017-03-01,2017,34.0536909,-118.242766,243.892,100900.0
10616,8,103000,year,"Pleasanton, CA",BIM Specialist,Other,101-200,Yes,Unpaid Overtime,15.0,6000.0,Full-time,8-10,31-35,Male,No,Bowling Green State University,,,2017-03-01,2017,37.6624312,-121.8746789,243.892,133200.0
10615,10,60000,year,"Manchester, NH",Project Architect,Corporate,51-100,Yes,Unpaid Overtime,18.0,6000.0,Full-time,8-10,31-35,Male,Yes,,,,2017-03-01,2017,42.9956397,-71.4547891,243.892,77600.0
10611,10,78000,year,"Newport Beach, CA",Business Manager,Boutique,11-15,Yes,No Overtime,15.0,,Full-time,31-40,56-60,Female,No,,,,2017-03-01,2017,33.6170092,-117.9294401,243.892,100900.0
10610,10,270400,hour,"Downers Grove, IL",Owner,Individual,1,,Paid Overtime,30.0,,Full-time,16-20,41-45,Female,Yes,University of Idaho,University of Illinois at Chicago,,2017-03-01,2017,41.7936822,-88.0102281,243.892,349700.0
10608,5,50000,year,"Brooklyn, NY",Junior Architect,Boutique,6-10,Yes,Unpaid Overtime,10.0,2500.0,Full-time,2,26-30,Male,No,University of Washington,Yale University,,2017-03-01,2017,40.6526006,-73.9497211,243.892,64700.0
10607,8,48000,year,"Chicago, IL",Designer,Corporate,16-30,Yes,Unpaid Overtime,10.0,1500.0,Full-time,2,21-25,Female,No,University of Illinois at Urbana-Champaign,,,2017-03-01,2017,41.8755616,-87.6244212,243.892,62100.0
10604,5,55000,year,"New York, NY",Designer,Starchitect,11-15,,No Overtime,15.0,,Full-time,2,21-25,Male,No,California College of the Arts,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,71100.0
10603,10,57000,year,"Atlanta, GA",Intern,,501+,,,,,,3-5,31-35,Female,No,,,,2017-03-01,2017,33.7489924,-84.3902644,243.892,73700.0
10602,5,86000,year,"Chicago, IL",Associate,Corporate,501+,Yes,Unpaid Overtime,15.0,5000.0,Full-time,8-10,31-35,Male,Yes,University of Michigan,University of Illinois at Chicago,,2017-03-01,2017,41.8755616,-87.6244212,243.892,111200.0
10601,5,55000,year,"San Francisco, CA",Designer,,11-15,Yes,,15.0,,Full-time,2,26-30,Male,No,,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,71100.0
10598,7,58000,year,"Atlanta, GA",Job Captain,,16-30,,,15.0,10000.0,,3-5,26-30,Male,No,Kennesaw State University,,,2017-03-01,2017,33.7489924,-84.3902644,243.892,75000.0
10596,7,91000,year,"Baltimore, MD",Associate,Corporate,31-50,Yes,Unpaid Overtime,15.0,3300.0,Full-time,11-15,36-40,Male,Yes,,,,2017-03-01,2017,39.2908816,-76.610759,243.892,117700.0
10595,6,62000,year,"Tallahassee, FL",Project Architect,,6-10,,,,,,11-15,31-35,Male,No,,,,2017-03-01,2017,30.4380832,-84.2809332,243.892,80200.0
10594,10,42000,year,"Saint Louis, MO",Associate,,31-50,,,,,,1,21-25,Male,No,,,,2017-03-01,2017,38.6280278,-90.1910154,243.892,54300.0
10593,8,50000,year,"Boston, MA",Designer,Other,31-50,Yes,No Overtime,15.0,,Full-time,1,26-30,Female,No,University of Michigan,Harvard University,,2017-03-01,2017,42.3554334,-71.060511,243.892,64700.0
10592,8,58000,year,"San Francisco, CA",Intermediate Designer,Boutique,2-5,,No Overtime,,3000.0,Freelance,8-10,41-45,Female,No,,,,2017-03-01,2017,37.7792588,-122.4193286,243.892,75000.0
10591,5,113000,year,"New York, NY",Senior Architect,Corporate,201-500,Yes,Unpaid Overtime,10.0,,Full-time,16-20,56-60,Male,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,146200.0
10590,8,180000,year,"Boston, MA",Principal,Corporate,501+,Yes,,30.0,,Full-time,26-30,56-60,Male,Yes,Cornell University,Cornell University,,2017-03-01,2017,42.3554334,-71.060511,243.892,232800.0
10589,8,88200,year,"Boston, MA",Associate,Other,101-200,Yes,Unpaid Overtime,15.0,10000.0,Full-time,8-10,31-35,Female,Yes,"University of California, Berkeley",,,2017-03-01,2017,42.3554334,-71.060511,243.892,114100.0
10586,5,47000,year,"New York, NY",Junior Designer,Corporate,501+,Yes,Paid Overtime,10.0,,Full-time,2,21-25,Female,No,Pratt Institute,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,60800.0
10584,5,82000,year,"New York, NY",Project Architect,Starchitect,51-100,Yes,Unpaid Overtime,22.0,4000.0,Full-time,8-10,31-35,Male,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,106100.0
10583,7,129000,year,"New York, NY",Construction Administrator,Corporate,201-500,Yes,Unpaid Overtime,15.0,15000.0,Full-time,26-30,56-60,Male,Yes,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,166900.0
10582,7,85000,year,"New York, NY",Senior Designer,,201-500,,,,,,6-7,31-35,Male,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,109900.0
10581,7,80000,year,"New York, NY",Project Architect,Corporate,51-100,Yes,Unpaid Overtime,20.0,,Full-time,26-30,46-50,Male,No,New York Institute of Technology (NYIT),,,2017-03-01,2017,40.7127281,-74.0060152,243.892,103500.0
10579,10,105000,year,"Boston, MA",Principal,Corporate,51-100,Yes,Unpaid Overtime,20.0,,Full-time,21-25,46-50,Male,Yes,Rensselaer Polytechnic Institute,,,2017-03-01,2017,42.3554334,-71.060511,243.892,135800.0
10578,7,110000,year,"New York, NY",Project Architect,Other,501+,Yes,No Overtime,26.0,,Full-time,21-25,41-45,Male,Yes,Cornell University,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,142300.0
10577,1,60000,year,"Irvine, CA",Junior Architect,,31-50,,,,,,3-5,21-25,Female,No,,,,2017-03-01,2017,33.6856969,-117.825981,243.892,77600.0
10573,7,60000,year,"Detroit, MI",Designer,Corporate,51-100,Yes,Paid Overtime,15.0,3000.0,Full-time,8-10,31-35,Male,No,Lawrence Technological University,,,2017-03-01,2017,42.3315509,-83.0466403,243.892,77600.0
10572,8,53500,year,"Tampa, FL",Intern,Corporate,201-500,Yes,Paid Overtime,14.0,,Full-time,3,36-40,Female,No,,,,2017-03-01,2017,27.9477595,-82.458444,243.892,69200.0
10571,1,33280,hour,"Miami, FL",Junior Architect,Individual,2-5,Yes,No Overtime,,,Full-time,3-5,26-30,Female,No,University of Miami,,,2017-03-01,2017,25.7741728,-80.19362,243.892,43000.0
10570,7,70000,year,"New York, NY",Project Architect,Corporate,31-50,Yes,Unpaid Overtime,10.0,20000.0,Full-time,3-5,31-35,Female,No,,Massachusetts Institute of Technology (MIT),,2017-03-01,2017,40.7127281,-74.0060152,243.892,90500.0
10569,9,35000,year,"Albany, NY",Intern,Other,16-30,Yes,Unpaid Overtime,11.0,13000.0,Full-time,2,21-25,Male,No,University of Virginia,University of Virginia,,2017-03-01,2017,42.6511674,-73.754968,243.892,45300.0
10568,6,76000,year,"Boston, MA",Associate,Corporate,51-100,Yes,No Overtime,15.0,2000.0,Full-time,8-10,31-35,Male,Yes,Syracuse University,,,2017-03-01,2017,42.3554334,-71.060511,243.892,98300.0
10567,6,47840,hour,"Denver, CO",BIM Specialist,Individual,16-30,Yes,Paid Overtime,12.0,1500.0,Full-time,1,26-30,Female,No,,,,2017-03-01,2017,39.7392364,-104.984862,243.892,61900.0
10565,9,52000,year,"Phoenix, AZ",Associate,Boutique,2-5,Yes,No Overtime,10.0,,Full-time,2,26-30,Male,No,Arizona State University,Arizona State University,,2017-03-01,2017,33.4484367,-112.074141,243.892,67300.0
10563,4,58240,year,"New Haven, CT",Designer,Starchitect,101-200,Yes,Paid Overtime,10.0,5000.0,Full-time,3-5,31-35,Male,No,,,,2017-03-01,2017,41.3082138,-72.9250518,243.892,75300.0
10562,8,53000,year,"New York, NY",Designer,Other,501+,Yes,Paid Overtime,15.0,,Full-time,2,26-30,Male,No,The Cooper Union,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,68600.0
10561,7,36400,year,"Cincinnati, OH",Intern,Corporate,51-100,,Paid Overtime,,,Full-time,2,21-25,Female,No,University of Kentucky,University of Cincinnati,,2017-03-01,2017,39.1014537,-84.5124602,243.892,47100.0
10560,4,30500,year,"Lexington, KY",Intern,Boutique,11-15,Yes,Unpaid Overtime,10.0,,Full-time,3-5,21-25,Male,No,University of Kentucky,,,2017-03-01,2017,38.0464066,-84.4970393,243.892,39400.0
10559,5,50000,year,"Bellevue, WA",Junior Designer,Boutique,11-15,Yes,No Overtime,,5000.0,Full-time,2,26-30,Male,No,Washington State University,Washington State University,,2017-03-01,2017,47.6144219,-122.192337,243.892,64700.0
10558,7,70000,year,"New York, NY",Intermediate Architect,Corporate,31-50,,,20.0,,,3-5,31-35,Male,No,,Columbia University,,2017-03-01,2017,40.7127281,-74.0060152,243.892,90500.0
10557,6,60000,year,"New York, NY",Intermediate Architect,Corporate,51-100,Yes,Unpaid Overtime,20.0,3000.0,Full-time,3-5,31-35,Female,No,,Columbia University,,2017-03-01,2017,40.7127281,-74.0060152,243.892,77600.0
10556,10,48000,year,"Los Angeles, CA",Job Captain,Boutique,6-10,,,10.0,500.0,Full-time,3,31-35,Male,No,,University of Southern California (USC),,2017-03-01,2017,34.0536909,-118.242766,243.892,62100.0
10555,10,50000,year,"Boston, MA",Revit Specialist,Corporate,11-15,Yes,Unpaid Overtime,10.0,,Full-time,6-7,31-35,Male,No,Azad University,,,2017-03-01,2017,42.3554334,-71.060511,243.892,64700.0
10554,6,45900,year,"Denver, CO",Associate,Corporate,51-100,Yes,No Overtime,18.0,,Full-time,2,21-25,Male,No,University of Cincinnati,,,2017-03-01,2017,39.7392364,-104.984862,243.892,59400.0
10553,6,44000,year,"Austin, TX",Junior Architect,Boutique,6-10,Yes,No Overtime,20.0,,Full-time,3-5,26-30,Female,No,The University of Texas at Austin,,,2017-03-01,2017,30.2711286,-97.7436995,243.892,56900.0
10552,8,70000,year,"New York, NY",Designer,Other,11-15,Yes,Unpaid Overtime,10.0,2500.0,Full-time,3,21-25,Female,No,,,,2017-03-01,2017,40.7127281,-74.0060152,243.892,90500.0
